asset_name,isin,holding_name,holding_ticker,weight_pct,sector,geo,asset_class
FTSE All-World USD (Acc),IE00BK5BQT80,BNP Paribas SA,BNP,0.085152,Financials,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Canadian Imperial Bank of Commerce,CM,0.085152,Financials,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Bank of New York Mellon Corp/The,BK,0.085152,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Rio Tinto PLC,RIO,0.085152,Materials,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Mondelez International Inc,MDLZ,0.085152,Consumer Staples,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Barclays PLC,BARC,0.085152,Financials,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Enel SpA,ENEL,0.085152,Utilities,Italy,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,NIKE Inc,NKE,0.085152,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,ITOCHU Corp,8001,0.085152,Industrials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,TE Connectivity PLC,TEL,0.085152,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Moody's Corp,MCO,0.085152,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,ING Groep NV,INGA,0.085152,Financials,Netherlands,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Waste Management Inc,WM,0.085152,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Vertiv Holdings Co,VRT,0.085152,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Johnson Controls International plc,JCI,0.085152,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,BAE Systems PLC,BA/,0.085152,Industrials,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,AXA SA,CS,0.085152,Financials,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,TransDigm Group Inc,TDG,0.085152,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Coinbase Global Inc,COIN,0.085152,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,National Grid PLC,NG/,0.085152,Utilities,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,United Parcel Service Inc,UPS,0.085152,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,US Bancorp,USB,0.085152,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Royal Caribbean Cruises Ltd,RCL,0.085152,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Elevance Health Inc,ELV,0.085152,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Aon PLC,AON,0.085152,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Strategy Inc,MSTR,0.085152,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Lloyds Banking Group PLC,LLOY,0.074508,Financials,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,PNC Financial Services Group Inc/The,PNC,0.074508,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Meituan,3690,0.074508,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,ROBLOX Corp,RBLX,0.074508,Communication,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,ANZ Group Holdings Ltd,ANZ,0.074508,Financials,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Keyence Corp,6861,0.074508,Information Technology,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Corning Inc,GLW,0.074508,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Williams Cos Inc/The,WMB,0.074508,Energy,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Recruit Holdings Co Ltd,6098,0.074508,Industrials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Illinois Tool Works Inc,ITW,0.074508,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Regeneron Pharmaceuticals Inc,REGN,0.074508,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,CSX Corp,CSX,0.074508,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Tokio Marine Holdings Inc,8766,0.074508,Financials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Canadian Pacific Kansas City Ltd,CP,0.074508,Industrials,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Motorola Solutions Inc,MSI,0.074508,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Canadian Natural Resources Ltd,CNQ,0.074508,Energy,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,PayPal Holdings Inc,PYPL,0.074508,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Vinci SA,DG,0.074508,Industrials,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Hong Kong Exchanges & Clearing Ltd,388,0.074508,Financials,Hong Kong,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,General Motors Co,GM,0.074508,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Norfolk Southern Corp,NSC,0.074508,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Zoetis Inc,ZTS,0.074508,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Quanta Services Inc,PWR,0.074508,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Autodesk Inc,ADSK,0.074508,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Fast Retailing Co Ltd,9983,0.074508,Consumer Discretionary,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Cigna Group/The,CI,0.074508,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Industrial & Commercial Bank of China Ltd,1398,0.074508,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Deutsche Bank AG,DBK,0.074508,Financials,Germany,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Vistra Corp,VST,0.074508,Utilities,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Mitsui & Co Ltd,8031,0.074508,Industrials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Arthur J Gallagher & Co,AJG,0.074508,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,American Electric Power Co Inc,AEP,0.074508,Utilities,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Ecolab Inc,ECL,0.074508,Materials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,MediaTek Inc,2454,0.074508,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Cintas Corp,CTAS,0.074508,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Cencora Inc,COR,0.074508,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Delta Electronics Inc,2308,0.074508,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,AutoZone Inc,AZO,0.063864,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,London Stock Exchange Group PLC,LSEG,0.063864,Financials,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Wesfarmers Ltd,WES,0.063864,Consumer Discretionary,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Hilton Worldwide Holdings Inc,HLT,0.063864,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Colgate-Palmolive Co,CL,0.063864,Consumer Staples,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Marathon Petroleum Corp,MPC,0.063864,Energy,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Sempra,SRE,0.063864,Utilities,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,NatWest Group PLC,NWG,0.063864,Financials,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Cummins Inc,CMI,0.063864,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Travelers Cos Inc/The,TRV,0.063864,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Industria de Diseno Textil SA,ITX,0.063864,Consumer Discretionary,Spain,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Freeport-McMoRan Inc,FCX,0.063864,Materials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Anheuser-Busch InBev SA/NV,ABI,0.063864,Consumer Staples,Belgium,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Marriott International Inc/MD,MAR,0.063864,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Truist Financial Corp,TFC,0.063864,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,EOG Resources Inc,EOG,0.063864,Energy,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Infosys Ltd,INFO,0.063864,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Mitsubishi Electric Corp,6503,0.063864,Industrials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Naspers Ltd,NPN,0.063864,Consumer Discretionary,South Africa,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Alnylam Pharmaceuticals Inc,ALNY,0.063864,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Shin-Etsu Chemical Co Ltd,4063,0.063864,Materials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Barrick Mining Corp,ABX,0.063864,Materials,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Air Liquide SA,AI,0.063864,Materials,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Digital Realty Trust Inc,DLR,0.063864,Real Estate,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,United Rentals Inc,URI,0.063864,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Simon Property Group Inc,SPG,0.063864,Real Estate,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Compass Group PLC,CPG,0.063864,Consumer Discretionary,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,CSL Ltd,CSL,0.063864,Health Care,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,FedEx Corp,FDX,0.063864,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Phillips 66,PSX,0.063864,Energy,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Manulife Financial Corp,MFC,0.063864,Financials,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Al Rajhi Bank,RJHI,0.063864,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Hoya Corp,7741,0.063864,Health Care,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Danone SA,BN,0.063864,Financials,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Axon Enterprise Inc,AXON,0.063864,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,L3Harris Technologies Inc,LHX,0.063864,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Fortinet Inc,FTNT,0.063864,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Seagate Technology Holdings PLC,STX,0.063864,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Airbnb Inc,ABNB,0.063864,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,SLB Ltd,SLB,0.063864,Energy,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Nordea Bank Abp,NDA,0.063864,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Warner Bros Discovery Inc,WBD,0.063864,Communication,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Air Products and Chemicals Inc,APD,0.063864,Materials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Reckitt Benckiser Group PLC,RKT,0.063864,Consumer Staples,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,NU Holdings Ltd/Cayman Islands,NU,0.063864,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Western Digital Corp,WDC,0.063864,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Swiss Re AG,SREN,0.063864,Financials,Switzerland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Aflac Inc,AFL,0.063864,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Realty Income Corp,O,0.063864,Real Estate,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,3i Group PLC,III,0.063864,Financials,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,TC Energy Corp,TRP,0.063864,Energy,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,NXP Semiconductors NV,NXPI,0.063864,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Canadian National Railway Co,CNR,0.053220,Industrials,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Valero Energy Corp,VLO,0.053220,Energy,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Workday Inc,WDAY,0.053220,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Constellation Software Inc/Canada,CSU,0.053220,Information Technology,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Glencore PLC,GLEN,0.053220,Materials,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Argenx SE,ARGX,0.053220,Health Care,Belgium,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Apollo Global Management Inc,APO,0.053220,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Diageo PLC,DGE,0.053220,Consumer Staples,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Electronic Arts Inc,EA,0.053220,Communication,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Dominion Energy Inc,D,0.053220,Utilities,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Datadog Inc,DDOG,0.053220,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Becton Dickinson & Co,BDX,0.053220,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Infineon Technologies AG,IFX,0.053220,Information Technology,Germany,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Ross Stores Inc,ROST,0.053220,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,PACCAR Inc,PCAR,0.053220,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,NetEase Inc,9999,0.053220,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,IDEXX Laboratories Inc,IDXX,0.053220,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Allstate Corp/The,ALL,0.053220,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Macquarie Group Ltd,MQG,0.053220,Financials,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Suncor Energy Inc,SU,0.053220,Industrials,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Lonza Group AG,LONN,0.053220,Health Care,Switzerland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Ford Motor Co,F,0.053220,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kinder Morgan Inc,KMI,0.053220,Energy,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Dell Technologies Inc,DELL,0.053220,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Carrier Global Corp,CARR,0.053220,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Baker Hughes Co,BKR,0.053220,Energy,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Take-Two Interactive Software Inc,TTWO,0.053220,Communication,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Edwards Lifesciences Corp,EW,0.053220,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Ferguson Enterprises Inc,FERG,0.053220,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Mercedes-Benz Group AG,MBG,0.053220,Consumer Discretionary,Germany,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Roper Technologies Inc,ROP,0.053220,Health Care,Switzerland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Monster Beverage Corp,MNST,0.053220,Consumer Staples,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,AMETEK Inc,AME,0.053220,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,L'Oreal SA,OR,0.053220,Consumer Staples,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,NEC Corp,6701,0.053220,Information Technology,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Fastenal Co,FAST,0.053220,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Ping An Insurance Group Co of China Ltd,2318,0.053220,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Cardinal Health Inc,CAH,0.053220,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Cheniere Energy Inc,LNG,0.053220,Energy,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,BYD Co Ltd,1211,0.053220,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Xcel Energy Inc,XEL,0.053220,Utilities,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Societe Generale SA,GLE,0.053220,Financials,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Ferrari NV,RACE,0.053220,Consumer Discretionary,Italy,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Monolithic Power Systems Inc,MPWR,0.053220,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,American International Group Inc,AIG,0.053220,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,CBRE Group Inc,CBRE,0.053220,Real Estate,United States,Proxy ETF underlying
